loss_step,step,epoch,val_loss,loss_epoch
0.12646882957282057,33449,103,,
0.10407923075546638,33499,103,,
0.10873554490955303,33549,103,,
,33591,103,0.12343998796515225,
,33591,103,,0.1118751151651309
0.11563026216282399,33599,104,,
0.11318970103705922,33649,104,,
0.12193062781187573,33699,104,,
0.1213191641592859,33749,104,,
0.12384182401066834,33799,104,,
0.11548595075937218,33849,104,,
0.10540800696049286,33899,104,,
,33914,104,0.12344003291978506,
,33914,104,,0.11191439043691619
0.11038363765816463,33949,105,,
0.10072456101332716,33999,105,,
0.12419501403580267,34049,105,,
0.10421836566418788,34099,105,,
0.10873167312434079,34149,105,,
0.1183555420687045,34199,105,,
,34237,105,0.12344031812305613,
,34237,105,,0.11193863425713829
0.1004262103959805,34249,106,,
0.10946612709749495,34299,106,,
0.09894163527615585,34349,106,,
0.10107113992413898,34399,106,,
0.12104902341807773,34449,106,,
0.12229830175252962,34499,106,,
0.1161094146881093,34549,106,,
,34560,106,0.12344020988816923,
,34560,106,,0.11193414695080119
0.10888981867515145,34599,107,,
0.12052092695079346,34649,107,,
0.12300975989856051,34699,107,,
0.1110741965510933,34749,107,,
0.1166524839511067,34799,107,,
0.1009192430741766,34849,107,,
,34883,107,0.12344054460144661,
,34883,107,,0.11193310285093758
0.11433568951749284,34899,108,,
0.10662011478836764,34949,108,,
0.11800574975752025,34999,108,,
0.11001409821673687,35049,108,,
0.12535806333183133,35099,108,,
0.10479542491004122,35149,108,,
0.10997787719735969,35199,108,,
,35206,108,0.12344256325451856,
,35206,108,,0.11195119375618201
0.11159752661891414,35249,109,,
0.11998420338272216,35299,109,,
0.10929852050576608,35349,109,,
0.10651841268778797,35399,109,,
0.10520717642160739,35449,109,,
0.10962383251876541,35499,109,,
,35529,109,0.12344225479272015,
,35529,109,,0.11191149260365421
0.11227787534462663,35549,110,,
0.0996738661574623,35599,110,,
0.10802063582587092,35649,110,,
0.10845861262334076,35699,110,,
0.13221958247619586,35749,110,,
0.12030839409795947,35799,110,,
0.11031310777018226,35849,110,,
,35852,110,0.12344200668097458,
,35852,110,,0.11192776245818468
0.11192420893743556,35899,111,,
0.11201466594762673,35949,111,,
0.11998695767252708,35999,111,,
0.10817245862447447,36049,111,,
0.11206258437181284,36099,111,,
0.1078591367054429,36149,111,,
,36175,111,0.1234417372831306,
,36175,111,,0.11176995024956989
0.12194229213861311,36199,112,,
0.12011470288463094,36249,112,,
0.11307141807711736,36299,112,,
0.11403643378571872,36349,112,,
0.11038833848297296,36399,112,,
0.09743486184582034,36449,112,,
,36498,112,0.12344165978066872,
,36498,112,,0.11188638792418036
0.11044536773419399,36499,113,,
0.11045709602424887,36549,113,,
0.10446779329623765,36599,113,,
0.11902180419240678,36649,113,,
0.10439693665023553,36699,113,,
0.10529988458212299,36749,113,,
0.11753873086934326,36799,113,,
,36821,113,0.1234414968455711,
,36821,113,,0.1119775651799651
0.11197759041150407,36849,114,,
0.11614112548993609,36899,114,,
0.12329314694660885,36949,114,,
0.1128817033672097,36999,114,,
0.11157413717086519,37049,114,,
0.11717009180743473,37099,114,,
,37144,114,0.12344129724429756,
,37144,114,,0.11190939981771868
0.1071796712874825,37149,115,,
0.11708318782219176,37199,115,,
0.10912194195578656,37249,115,,
0.11901200124863123,37299,115,,
0.11237837432964287,37349,115,,
0.1108676098123318,37399,115,,
0.11598905826274171,37449,115,,
,37467,115,0.12344124903012395,
,37467,115,,0.11194611140444052
0.10772413899175122,37499,116,,
0.11121086608398457,37549,116,,
0.10867991646183722,37599,116,,
0.1179381391518871,37649,116,,
0.11718580494457598,37699,116,,
0.10297883576897604,37749,116,,
,37790,116,0.12344102661622129,
,37790,116,,0.11197850019403485
0.10735745659043781,37799,117,,
0.10832090909865455,37849,117,,
0.11306928082934768,37899,117,,
0.11742721869721807,37949,117,,
0.12423112758971866,37999,117,,
0.11880222059634651,38049,117,,
0.10722688758717638,38099,117,,
,38113,117,0.12344079635259085,
,38113,117,,0.11192229728364757
0.10478396258489076,38149,118,,
0.11838944363114241,38199,118,,
0.11095284216852502,38249,118,,
0.11172723823529744,38299,118,,
0.11021889849162322,38349,118,,
0.11514372008385809,38399,118,,
,38436,118,0.12344069209435303,
,38436,118,,0.1118159925638893
0.10978679196424986,38449,119,,
0.10749500974410577,38499,119,,
0.11316197721654221,38549,119,,
0.12501754708006207,38599,119,,
0.10549629117102809,38649,119,,
0.11263283579358689,38699,119,,
0.12214652652726042,38749,119,,
,38759,119,0.1234406079010176,
,38759,119,,0.11190860950105379
0.11859447604644671,38799,120,,
0.10864310423248794,38849,120,,
0.09910130586079163,38899,120,,
0.09930222442887791,38949,120,,
0.10841701861606601,38999,120,,
0.10900446458119657,39049,120,,
,39082,120,0.1234406097547554,
,39082,120,,0.11197502158912706
0.12658850872622027,39099,121,,
0.10708153516034784,39149,121,,
0.11170750816137492,39199,121,,
0.11845431616001899,39249,121,,
0.10545776067394064,39299,121,,
0.12272512318552231,39349,121,,
0.11303541778117103,39399,121,,
,39405,121,0.12344059237128344,
,39405,121,,0.11181147271440657
0.11991794153803823,39449,122,,
0.1018326732618418,39499,122,,
0.11561832707919217,39549,122,,
0.11697792114467652,39599,122,,
0.11545640582785655,39649,122,,
0.10434396893953905,39699,122,,
,39728,122,0.12344059915603237,
,39728,122,,0.11188183532655867
0.10023548603140209,39749,123,,
0.09925811752357526,39799,123,,
0.12264797905643791,39849,123,,
0.11661173173715392,39899,123,,
0.11182078693928248,39949,123,,
0.11331099273959945,39999,123,,
0.10533219205110755,40049,123,,
,40051,123,0.12344057786206208,
,40051,123,,0.11195371359796076
0.1034570398251158,40099,124,,
0.10515957393278741,40149,124,,
0.10949763551213532,40199,124,,
0.1041063922340378,40249,124,,
0.11124991614260603,40299,124,,
0.1024154493766318,40349,124,,
,40374,124,0.12344058398892047,
,40374,124,,0.11188273007043972
0.1059057758025974,40399,125,,
0.10245424366485806,40449,125,,
0.11456470339733209,40499,125,,
0.10798656983718057,40549,125,,
0.11087297906954156,40599,125,,
0.10741640856399412,40649,125,,
,40697,125,0.12344058394349963,
,40697,125,,0.11192347222450844
0.12229137499335865,40699,126,,
0.11384771075195828,40749,126,,
0.11445450705039789,40799,126,,
0.11971232144119959,40849,126,,
0.11176955371594112,40899,126,,
0.11497993977731713,40949,126,,
0.108399775917708,40999,126,,
,41020,126,0.12344057606232739,
,41020,126,,0.11202811805072911
0.11417692171245251,41049,127,,
0.10382562965942396,41099,127,,
0.11095657998977043,41149,127,,
0.12658569712504666,41199,127,,
0.0992148877319022,41249,127,,
0.11296504125605548,41299,127,,
,41343,127,0.12344056561944322,
,41343,127,,0.11201026479740214
0.10981536863582218,41349,128,,
0.105518525991337,41399,128,,
0.10561853461596062,41449,128,,
0.10733045790201975,41499,128,,
0.10538990775445012,41549,128,,
0.11129823527402294,41599,128,,
0.10434949260697626,41649,128,,
,41666,128,0.12344055912353358,
,41666,128,,0.11180446475474877
0.11291012839083292,41699,129,,
0.11290370247944705,41749,129,,
0.10656869297091356,41799,129,,
0.11337696496267458,41849,129,,
0.11586139756320928,41899,129,,
0.11873300196369518,41949,129,,
,41989,129,0.12344055905929668,
,41989,129,,0.11189060953592253
